id,keyword,freq
1192,adhesiveness,89.0
1193,adhesivepaperboard,2.0
1194,adhesivepart,1.0
1195,adhesivepatch,1.0
1196,adhesives,33.0
1197,adhesiveslife,1.0
1198,adhesivess,1.0
1199,adhesivetablet,1.0
1200,adhesivetape,2.0
1201,adhesivetest,1.0
1202,adhesivetype,1.0
1203,adhesivewithout,1.0
1204,adhesivity,1.0
1205,adheslve,1.0
1206,adhesvie,1.0
1207,adhexivesealant,1.0
1208,adhsive,1.0
1209,adi,1.0
1210,adiabatic,77.0
1211,adicol,1.0
1212,adida,2.0
1213,adidas,15.0
1214,adike,1.0
1215,adino,1.0
1216,adipocites,1.0
1217,adipocyte,1.0
1218,adipogenesis,48.0
1219,adipose,455.0
1220,adipose-derived,2.0
1221,adiposearea,1.0
1222,adjacent,8.0
1223,adjective,17.0
1224,adjunct,1.0
1225,adjust,2591.0
1226,adjustability,14.0
1227,adjustable,1137.0
1228,adjustableamount,2.0
1229,adjustableauto,1.0
1230,adjustableclose,1.0
1231,adjustble,2.0
1232,adjustbuckle,1.0
1233,adjusted,257.0
1234,adjuster,168.0
1235,adjusterchannel,2.0
1236,adjustflow,1.0
1237,adjustfull,1.0
1238,adjusting,347.0
1239,adjustinginterval,1.0
1240,adjustman,1.0
1241,adjustment,597.0
1242,adjustmentcertification,1.0
1243,adjustmentdiode,1.0
1244,adjustmentoperable,2.0
1245,adjustments,1.0
1246,adjustmenttension,1.0
1247,adjustmoisture,1.0
1248,adjustprefer,1.0
1249,adjusts,1.0
1250,adjuststructure,1.0
1251,adjusttip,1.0
1252,adjustwidth,1.0
1253,adjuvant,1.0
1254,adjuvent,1.0
1255,adl,2.0
1256,adlaus,1.0
1257,adlay,61.0
1258,adley,1.0
1259,adm,1.0
1260,adme,2.0
1261,admin,3.0
1262,administer,39.0
1263,administering,2.0
1264,administrate,2.0
1265,administrated,1.0
1266,administration,1223.0
1267,administrationapproval,1.0
1268,administrationbar,1.0
1269,administrationconnect,1.0
1270,administrationjubra,1.0
1271,administrationsouth,1.0
1272,administrative,348.0
1273,administrator,140.0
1274,administrators,2.0
1275,administratorsoftware,1.0
1276,adminitration,17.0
1277,adminstration,14.0
1278,admirable,1.0
1279,admiral,1.0
1280,admiralty,32.0
1281,admiraltyzinc,1.0
1282,admiration,5.0
1283,admissions,1.0
1284,admit,39.0
1285,admixed,2.0
1286,admixture,59.0
1287,admixtureimproving,1.0
1288,admixtures,2.0
1289,adn,3.0
1290,adnexal,22.0
1291,adnoc,1.0
1292,adobe,41.0
1293,adolescent,29.0
1294,adong,1.0
1295,adoping,75.0
1296,adopingparticle,1.0
1297,adopt,2533.0
1298,adoptaddition,1.0
1299,adoptcommunication,1.0
1300,adoptcompletely,1.0
1301,adoptd,65.0
1302,adopted,111.0
1303,adoptedconvention,1.0
1304,adopter,1.0
1305,adopting,33.0
1306,adoption,266.0
1307,adoptioneco,1.0
1308,adoptmagic,1.0
1309,adoptmart,1.0
1310,adoptmethod,1.0
1311,adopts,6.0
1312,adoptstrength,1.0
1313,adoptswitch,1.0
1314,adopttop,2.0
1315,ador,1.0
1316,adorable,22.0
1317,adoted,1.0
1318,adpators,1.0
1319,adpoly,1.0
1320,adpro,2.0
1321,adr,9.0
1322,adress,1.0
1323,adrim,1.0
1324,adroind,1.0
1325,adsfsa,22.0
1326,adsl,70.0
1327,adslmodem,1.0
1328,adslvdsllan,1.0
1329,adsorb,34.0
1330,adsorbate,2.0
1331,adsorbed,1.0
1332,adsorbent,18.0
1333,adsorber,224.0
1334,adsorbersupport,1.0
1335,adsorbing,1.0
1336,adsorbonto,1.0
1337,adsorption,49.0
1338,adsorptive,1.0
1339,adsrobent,1.0
1340,adt,2.0
1341,adtech,1.0
1342,aducation,1.0
1343,aduki,1.0
1344,adule,1.0
1345,adult,1141.0
1346,adultexecutive,1.0
1347,adultinherent,1.0
1348,adultit,1.0
1349,adultl,3.0
1350,adultlong,1.0
1351,adultpressure,1.0
1352,adults,13.0
1353,adultsize,1.0
1354,adv,1.0
1355,advan,76.0
1356,advance,4016.0
1357,advancecompetitable,1.0
1358,advanceconsortium,1.0
1359,advancecountry,2.0
1360,advanced,3547.0
1361,advancedcar,1.0
1362,advancedcavitation,1.0
1363,advancedcheck,1.0
1364,advancedconcept,1.0
1365,advancedconsumer,1.0
1366,advancedconvenient,1.0
1367,advancedguarantee,1.0
1368,advancedguard,1.0
1369,advancedindoor,1.0
1370,advancedintuitive,1.0
1371,advancedlighting,1.0
1372,advancedsignal,1.0
1373,advancedsouthern,2.0
1374,advancedsystem,1.0
1375,advancedtca,14.0
1376,advancedthere,4.0
1377,advanceelectrostatic,1.0
1378,advanceeurope,1.0
1379,advanceform,1.0
1380,advanceknob,1.0
1381,advancement,40.0
1382,advanceoperate,1.0
1383,advancepossible,1.0
1384,advanceprice,1.0
1385,advancer,1.0
1386,advancesecurity,1.0
1387,advancetechnical,1.0
1388,advancetechnology,2.0
1389,advancetool,1.0
1390,advanceunlike,1.0
1391,advancing,1.0
1392,advangate,1.0
1393,advantage,3442.0
1394,advantageconventional,1.0
1395,advantagecost,2.0
1396,advantagedhp,1.0
1397,advantageexist,4.0
1398,advantagelamp,1.0
1399,advantageleader,1.0
1400,advantagelocalization,1.0
1401,advantagemale,1.0
1402,advantagemarket,1.0
1403,advantageous,14.0
1404,advantageoverview,1.0
1405,advantageprove,1.0
1406,advantages,26.0
1407,advantagescream,1.0
1408,advantageshadenett,1.0
1409,advantagesoftware,1.0
1410,advantagesour,3.0
1411,advantagevacuum,1.0
1412,advantagevenereal,1.0
1413,advatage,3.0
1414,advautage,1.0
1415,advent,23.0
1416,adventage,21.0
1417,adventitious,1.0
1418,adventure,151.0
1419,adventures,1.0
1420,adventurestyle,1.0
1421,adventureteam,1.0
1422,adventurous,139.0
1423,advergame,1.0
1424,adversary,1.0
1425,adverse,271.0
1426,adversely,1.0
1427,advert,1.0
1428,adverting,54.0
1429,advertingnew,1.0
1430,advertingusing,1.0
1431,advertise,357.0
1432,advertisement,945.0
1433,advertisementexperience,1.0
1434,advertisementplatform,1.0
1435,advertisementpublic,1.0
1436,advertisements,1.0
1437,advertisementtarpaulin,1.0
1438,advertisementtrolley,1.0
1439,advertisepublic,1.0
1440,advertiser,3.0
1441,advertisers,1.0
1442,advertising,1369.0
1443,advertisingand,29.0
1444,advertisingeffectiveness,1.0
1445,advertisinginteractive,1.0
1446,advertisment,1.0
1447,advertizement,1.0
1448,advertizing,57.0
1449,adverts,1.0
1450,advice,38.0
1451,advicegear,1.0
1452,advise,233.0
1453,adviseassociation,1.0
1454,advised,5.0
1455,advisorcaring,1.0
1456,advisory,1.0
1457,advsnced,1.0
1458,adwinner,1.0
1459,adz,1.0
1460,adzuki,2.0
1461,adzukus,64.0
1462,aeb,1.0
1463,aeball,1.0
1464,aec,11.0
1465,aed,5.0
1466,aefpproduct,1.0
1467,aegis,3.0
1468,aeh,1.0
1469,aeion,2.0
1470,aekseseoriim,8.0
1471,aekyung,2.0
1472,aenirak,3.0
1473,aeo,1.0
1474,aer,94.0
1475,aerate,529.0
1476,aerated,196.0
1477,aeration,181.0
1478,aerator,142.0
1479,aerators,1.0
1480,aeratorvisual,2.0
1481,aerbic,86.0
1482,aereosol,1.0
1483,aerial,1157.0
1484,aerialavailable,1.0
1485,aerialdrop,1.0
1486,aerialplatform,1.0
1487,aero,98.0
1488,aero-air,1.0
1489,aerobic,133.0
1490,aerobicburn,1.0
1491,aerobicconstruct,1.0
1492,aerobics,2.0
1493,aerobicwear,3.0
1494,aerochem,18.0
1495,aerocraft,3.0
1496,aerocraftballistic,1.0
1497,aerodrome,1.0
1498,aerodynamic,121.0
1499,aerodynamics,1.0
1500,aeroflex,2.0
1501,aerofoil,49.0
1502,aerogenerator,13.0
1503,aerokey,1.0
1504,aerola,1.0
1505,aeronautic,2.0
1506,aeronautics,1.0
1507,aeroplane,59.0
1508,aerosliver,1.0
1509,aeroso,21.0
1510,aerosol,556.0
1511,aerosolfog,1.0
1512,aerosols,1.0
1513,aerospace,599.0
1514,aerostat,4.0
1515,aerostats,1.0
1516,aerostructure,6.0
1517,aerotech,1.0
1518,aerotechkorea,1.0
1519,aerotown,2.0
1520,aerovan,1.0
1521,aerpo,1.0
1522,aeruginosa,41.0
1523,aeruginosaunlike,1.0
1524,aes,1.0
1525,aesthetic,1150.0
1526,aesthetical,421.0
1527,aesthetically,48.0
1528,aestheticblock,1.0
1529,aesthetician,24.0
1530,aesthetics,85.0
1531,aestheticsalon,1.0
1532,aesthetictreament,1.0
1533,aesthetictruly,2.0
1534,aeternus,1.0
1535,aethentic,1.0
1536,aeu,1.0
1537,aextremely,1.0
1538,aexxon,1.0
1539,afa,1.0
1540,afactory,1.0
1541,afar,58.0
1542,afashion,6.0
1543,afashionbcap,1.0
1544,afashionvolume,1.0
1545,afb,16.0
1546,afc,4.0
1547,afdx,15.0
1548,afeleia,1.0
1549,afesemiconductor,1.0
1550,affair,33.0
1551,affairs,5.0
1552,affco,1.0
1553,affect,841.0
1554,affected,183.0
1555,affecting,1.0
1556,affectinstall,1.0
1557,affection,21.0
1558,affective,1.0
1559,affectpharmaceutical,1.0
1560,affects,4.0
1561,affectsugar,2.0
1562,affectwater,1.0
1563,afff,1.0
1564,affiliate,19.0
1565,affiliated,5.0
1566,affiliates,9.0
1567,affiliation,2.0
1568,affinitive,5.0
1569,affinity,197.0
1570,affirmation,1.0
1571,affirmatively,1.0
1572,affix,27.0
1573,affixed,3.0
1574,afford,79.0
1575,affordabel,59.0
1576,affordabil,13.0
1577,affordability,5.0
1578,affordable,453.0
1579,afforestation,2.0
1580,afganistan,42.0
1581,afghanistan,3.0
1582,afhesive,1.0
1583,aficio,1.0
1584,afinion,1.0
1585,afis,24.0
1586,aflatoxin,9.0
1587,afloat,1.0
1588,aflower,1.0
1589,afm,1.0
1590,afnor,1.0
1591,afp,4.0
1592,afpm,3.0
1593,afr,1.0
1594,afraid,2.0
1595,afrer,1.0
1596,africa,314.0
1597,africaadministrative,1.0
1598,africaindonesium,1.0
1599,africainteresting,1.0
1600,africaintergration,1.0
1601,african,74.0
1602,africaoily,1.0
1603,africas,2.0
1604,africawe,1.0
1605,afs,1.0
1606,aft,30.0
1607,afte,2.0
1608,after,154.0
1609,after-sale,1.0
1610,after-sales,10.0
1611,after-school,6.0
1612,after-treatment,2.0
1613,after-use,1.0
1614,afterbite,2.0
1615,aftercare,19.0
1616,aftercooler,2.0
1617,aftereffects,1.0
1618,afterimage,3.0
1619,aftermaket,1.0
1620,aftermaketparts,1.0
1621,aftermarket,135.0
1622,aftermath,156.0
1623,afternoon,1.0
1624,afterservice,1.0
1625,aftershave,2.0
1626,aftertaste,102.0
1627,aftertasteit,28.0
1628,aftertastequality,2.0
1629,afterthought,1.0
1630,aftertreatment,1.0
1631,afterusing,1.0
1632,afterward,1.0
1633,afterwards,20.0
1634,afu,1.0
1635,afvi,34.0
1636,afviinspect,1.0
1637,aga,16.0
1638,agafar,1.0
1639,again,6.0
1640,againg,134.0
1641,against,4.0
1642,againstfrontal,1.0
1643,againstfrontalcollision,1.0
1644,againstthe,11.0
1645,againt,1.0
1646,agalmatolite,1.0
1647,agami,1.0
1648,agar,4.0
1649,agaric,1.0
1650,agaricus,21.0
1651,agarose,52.0
1652,agathopanax,1.0
1653,age,1255.0
1654,ageable,1.0
1655,ageage,1.0
1656,aged,196.0
1657,agedkeratin,1.0
1658,ageing,59.0
1659,ageity,1.0
1660,ageless,3.0
1661,agemore,1.0
1662,agence,1.0
1663,agencia,1.0
1664,agencies,3.0
1665,agenct,2.0
1666,agency,1126.0
1667,agencyeducational,2.0
1668,agencylight,1.0
1669,agencynewspaperbroadcasting,11.0
1670,agenda,1.0
1671,agendathrough,1.0
1672,agent,3574.0
1673,agentalways,2.0
1674,agentasthmatic,1.0
1675,agentdeodorant,1.0
1676,agentimpurities,1.0
1677,agentless,1.0
1678,agentmeanwhile,1.0
1679,agentpure,1.0
1680,agents,41.0
1681,agentshower,1.0
1682,agentsour,1.0
1683,agentspenetration,1.0
1684,agentthese,1.0
1685,agentvoltas,1.0
1686,ageopx,1.0
1687,agerobber,1.0
1688,ages,15.0
1689,ageshaccp,1.0
1690,agestrengthen,1.0
1691,agesupply,1.0
1692,ageswhole,1.0
1693,agetarget,45.0
1694,ageundergo,1.0
1695,ageup,1.0
1696,agglomerate,206.0
1697,agglomerated,50.0
1698,agglomerating,127.0
1699,agglomeration,44.0
1700,aggrandize,1.0
1701,aggregate,520.0
1702,aggregateconcrete,1.0
1703,aggregated,1.0
1704,aggregateiron,1.0
1705,aggregates,1.0
1706,aggregatewe,1.0
1707,aggregation,27.0
1708,aggressive,331.0
1709,aggressiveenvironment,1.0
1710,aggressively,3.0
1711,aggrisive,36.0
1712,aggrisivesponge,1.0
1713,agi,1.0
1714,agicultural,22.0
1715,agile,6.0
1716,agility,42.0
1717,aging,895.0
1718,agingdelaying,1.0
1719,agingincrease,1.0
1720,agingmoisture,1.0
1721,agingscar,1.0
1722,agingvarious,1.0
1723,aginst,143.0
1724,aginsthandset,1.0
1725,agircultural,1.0
1726,agiriculture,1.0
1727,agitate,83.0
1728,agitateestablish,2.0
1729,agitating,127.0
1730,agitation,52.0
1731,agitationoperation,1.0
1732,agitator,48.0
1733,agittion,13.0
1734,agm,19.0
1735,agma,15.0
1736,agnano,1.0
1737,agne,1.0
1738,agnes,1.0
1739,agnet,2.0
1740,ago,186.0
1741,agoboxer,1.0
1742,agonist,3.0
1743,agonitislead,1.0
1744,agony,62.0
1745,agoongee,1.0
1746,agora,1.0
1747,agoya,1.0
1748,agp,1.0
1749,agps,2.0
1750,agr,16.0
1751,agran,1.0
1752,agrasive,1.0
1753,agree,2.0
1754,agreeable,21.0
1755,agreement,192.0
1756,agreementcar,1.0
1757,agreements,1.0
1758,agri,1.0
1759,agri-food,9.0
1760,agribusiness,6.0
1761,agricualtural,1.0
1762,agricultare,1.0
1763,agricultral,43.0
1764,agricultralcan,1.0
1765,agricultual,2.0
1766,agricultuaral,1.0
1767,agricultuffal,1.0
1768,agricultular,1.0
1769,agricultule,1.0
1770,agricultural,3570.0
1771,agriculturalbrake,1.0
1772,agriculturalconstruction,1.0
1773,agriculturalfruit,1.0
1774,agriculturalindustrial,1.0
1775,agriculturallandscape,1.0
1776,agriculturallow,5.0
1777,agriculturaloffshore,1.0
1778,agriculturalscaffolding,1.0
1779,agriculturalstorage,1.0
1780,agriculturalwe,2.0
1781,agriculture,1190.0
1782,agricultureal,1.0
1783,agriculturechemical,1.0
1784,agriculturecontinue,1.0
1785,agricultureelevator,1.0
1786,agriculturekhnp,1.0
1787,agriculturepurpose,1.0
1788,agricultureresource,2.0
1789,agriculturery,1.0
1790,agriculural,12.0
1791,agriculuture,1.0
1792,agriculyural,1.0
1793,agricutural,1.0
1794,agricuturalindustilal,1.0
1795,agrifood,2.0
1796,agrigultural,1.0
1797,agrimoniae,1.0
1798,agro,2.0
1799,agrobraba,1.0
1800,agrochemical,5.0
1801,agrochemicals,1.0
1802,agron,1.0
1803,agronomical,119.0
1804,agrotech,1.0
1805,agrotechnician,97.0
1806,agszin,37.0
1807,agter,1.0
1808,agua,1.0
1809,aguabonita,8.0
1810,aguacontact,1.0
1811,aguado,1.0
1812,aguard,1.0
1813,aguila,1.0
1814,aguilum,3.0
1815,aguriculture,1.0
1816,agus,4.0
1817,agustin,1.0
1818,agv,193.0
1819,aha,154.0
1820,ahabha,3.0
1821,ahc,1.0
1822,ahd,5.0
1823,ahe,1.0
1824,ahead,428.0
1825,aheadbulk,1.0
1826,aheadtechnological,4.0
1827,ahex,1.0
1828,ahf,1.0
1829,ahfx,1.0
1830,ahhex,1.0
1831,ahigh,1.0
1832,ahkirayi,1.0
1833,ahlete,1.0
1834,ahmadu,1.0
1835,ahngook,1.0
1836,ahnlab,32.0
1837,ahphalt,1.0
1838,ahr,1.0
1839,ahrd,1.0
1840,ahri,1.0
1841,ahu,292.0
1842,ahv,10.0
1843,aibc,1.0
1844,aic,1.0
1845,aichi,1.0
1846,aici,2.0
1847,aicraft,23.0
1848,aicus,30.0
1849,aicuscomplex,1.0
1850,aid,2003.0
1851,aiddeveloper,1.0
1852,aided,2.0
1853,aidin,22.0
1854,aidinstallation,1.0
1855,aidmessage,1.0
1856,aidrebamipide,1.0
1857,aidresearcher,1.0
1858,aids,40.0
1859,aidvirus,1.0
1860,aidwond,1.0
1861,aif,60.0
1862,aigainp,8.0
1863,aiioy,1.0
1864,aikos,1.0
1865,ailicon,1.0
1866,ailment,15.0
1867,aim,919.0
1868,aimator,1.0
1869,aimaus,1.0
1870,aimed,2.0
1871,aimimprove,1.0
1872,aiming,12.0
1873,aimir,1.0
1874,aimminimize,1.0
1875,aims,2.0
1876,aimsterilize,1.0
1877,aimupgrade,1.0
1878,ain,26.0
1879,aint,1.0
1880,ainu,1.0
1881,aio,61.0
1882,aion,2.0
1883,aipport,14.0
1884,air,14202.0
1885,air-condition,1.0
1886,air-conditioner,6.0
1887,air-conditioners,1.0
1888,air-conditioning,13.0
1889,air-converters,1.0
1890,air-cooled,13.0
1891,air-driven,1.0
1892,air-injected,1.0
1893,air-related,1.0
1894,aira,1.0
1895,airacb,1.0
1896,airaccelerate,1.0
1897,airair,2.0
1898,airation,1.0
1899,airbag,164.0
1900,airbagsince,3.0
1901,airbat,1.0
1902,airblood,1.0
1903,airblow,1.0
1904,airboard,3.0
1905,airbone,1.0
1906,airborne,90.0
1907,airbornepollen,1.0
1908,airbrush,47.0
1909,airbus,6.0
1910,aircap,3.0
1911,aircapacitors,1.0
1912,aircartain,1.0
1913,aircell,2.0
1914,airchannel,1.0
1915,aircleaner,17.0
1916,aircleanermanufacturing,1.0
1917,airclear,5.0
1918,aircode,1.0
1919,aircom,1.0
1920,aircompress,1.0
1921,aircompressor,8.0
1922,aircon,232.0
1923,aircondition,7.0
1924,airconditioner,197.0
1925,airconditionermodel,1.0
1926,airconditioning,23.0
1927,aircondtioner,37.0
1928,aircondtionervalve,1.0
1929,airconspare,1.0
1930,airconsuper,1.0
1931,aircooling,1.0
1932,aircorn,1.0
1933,aircraft,1141.0
1934,aircraftmain,1.0
1935,aircraftpower,1.0
1936,aircrafts,1.0
1937,aircube,1.0
1938,aircurtain,2.0
1939,aircushion,1.0
1940,aircuve,15.0
1941,airdevice,1.0
1942,airdig,1.0
1943,airdisplay,1.0
1944,airdust,1.0
1945,aire,1.0
1946,airend,1.0
1947,airer,18.0
1948,airess,6.0
1949,airevery,3.0
1950,airexer,1.0
1951,airfield,73.0
1952,airfilter,22.0
1953,airflex,1.0
1954,airflotation,1.0
1955,airflow,91.0
1956,airflushes,1.0
1957,airfog,1.0
1958,airfoil,1.0
1959,airfree,1.0
1960,airfront,1.0
1961,airfuel,2.0
1962,airgel,1.0
1963,airglider,1.0
1964,airgun,1.0
1965,airhandle,1.0
1966,airheavy,1.0
1967,airindoor,31.0
1968,airing,2.0
1969,airis,1.0
1970,airit,1.0
1971,airjet,3.0
1972,airkit,9.0
1973,airleak,1.0
1974,airless,52.0
1975,airline,155.0
1976,airlinepolice,1.0
1977,airlines,4.0
1978,airlock,1.0
1979,airloss,1.0
1980,airmat,1.0
1981,airmatt,1.0
1982,airmax,2.0
1983,airmesh,2.0
1984,airnone,13.0
1985,airnudge,1.0
1986,airo,1.0
1987,airoil,1.0
1988,airoin,1.0
1989,airpad,1.0
1990,airpart,1.0
1991,airpermeabili,1.0
1992,airpink,3.0
1993,airplane,430.0
1994,airplanes,8.0
1995,airplay,2.0
1996,airplaydlna,1.0
1997,airpod,1.0
1998,airpoint,1.0
1999,airpollutant,26.0
2000,airport,946.0
2001,airportcampus,1.0
2002,airportdam,1.0
2003,airporthyosung,1.0
2004,airportrailway,1.0
2005,airports,2.0
2006,airportwe,1.0
2007,airpot,1.0
2008,airprene,1.0
2009,airpressure,1.0
2010,airprevent,1.0
2011,airproduct,167.0
2012,airproduction,2.0
2013,airproducts,1.0
2014,airpump,3.0
2015,airpurifier,7.0
2016,airpurifierginseng,1.0
2017,airpurifierhighvolt,29.0
2018,airpurifiervcm,1.0
2019,airremover,1.0
2020,airrex,49.0
2021,airrifle,1.0
2022,airshaft,2.0
2023,airshell,1.0
2024,airship,2.0
2025,airshortening,1.0
2026,airshot,2.0
2027,airshower,1.0
2028,airside,24.0
2029,airsmoking,1.0
2030,airsofa,1.0
2031,airspeed,48.0
2032,airstat,1.0
2033,airstick,1.0
2034,airstrip,2.0
2035,airsystem,1.0
2036,airta,2.0
2037,airtable,29.0
2038,airtaka,1.0
2039,airtec,2.0
2040,airtech,1.0
2041,airtight,478.0
2042,airtightened,1.0
2043,airtightfreshness,1.0
2044,airtighthjt,1.0
2045,airtightness,64.0
2046,airtime,6.0
2047,airtm,1.0
2048,airtom,1.0
2049,airtox,3.0
2050,airtumbler,1.0
2051,airvaccum,5.0
2052,airvacuum,1.0
2053,airvita,32.0
2054,airvr,1.0
2055,airwasher,4.0
2056,airwater,1.0
2057,airwave,1.0
2058,airwaves,1.0
2059,airway,33.0
2060,airways,2.0
2061,airwell,1.0
2062,airwiz,5.0
2063,airy,2.0
2064,ais,1.0
2065,aisa,2.0
2066,aisg,1.0
2067,aisha,1.0
2068,aisi,3.0
2069,aisian,25.0
2070,aisin,1.0
2071,aisle,4.0
2072,aisles,1.0
2073,aislestorage,1.0
2074,aisus,67.0
2075,aita,2.0
2076,aite,1.0
2077,aithromycin,1.0
2078,aitz,1.0
2079,aiumina,1.0
2080,aix,3.0
2081,ajaco,1.0
2082,ajcar,1.0
2083,ajce,1.0
2084,ajigi,1.0
2085,ajinomoto,1.0
2086,ajugen,1.0
2087,ajust,1.0
2088,aka,113.0
2089,akali,1.0
2090,akasaka,1.0
2091,akilite,46.0
2092,akintosan,1.0
2093,akitz,1.0
2094,akiyama,1.0
2095,akritk,1.0
2096,aksa,1.0
2097,akterm,1.0
2098,akzo,1.0
2099,al-casting,1.0
2100,ala,2.0
2101,alabama,2.0
2102,alabaster,39.0
2103,aladdin,3.0
2104,alan,1.0
2105,alanine,1.0
2106,alanium,2.0
2107,alarm,2627.0
2108,alarmcleaning,1.0
2109,alarmclock,1.0
2110,alarmcompact,1.0
2111,alarmcompatible,2.0
2112,alarmconventional,1.0
2113,alarmdefect,1.0
2114,alarmdifferentiated,1.0
2115,alarmdisplay,2.0
2116,alarmfeature,1.0
2117,alarmhv,1.0
2118,alarming,77.0
2119,alarmir,1.0
2120,alarmmon,2.0
2121,alarmpower,1.0
2122,alarms,4.0
2123,alarmsecurity,2.0
2124,alarmsett,220.0
2125,alarmsettlow,1.0
2126,alarmsettstel,1.0
2127,alarmstate,1.0
2128,alarmtrigger,1.0
2129,alaska,8.0
2130,alaskan,2.0
2131,alaways,1.0
2132,alba,20.0
2133,albabark,1.0
2134,albania,3.0
2135,albat,1.0
2136,albatross,63.0
2137,albatrossextruder,1.0
2138,albc,17.0
2139,albert,4.0
2140,albertimstein,1.0
2141,albican,9.0
2142,albizzium,1.0
2143,albronze,1.0
2144,album,551.0
2145,albumin,67.0
2146,albuminderive,1.0
2147,albumridge,1.0
2148,albums,2.0
2149,albutine,1.0
2150,alc,53.0
2151,alcatel,3.0
2152,alccactus,1.0
2153,alccitron,1.0
2154,alchan,1.0
2155,alchemist,1.0
2156,alchohol,1.0
2157,alchol,1.0
2158,alckorean,2.0
2159,alcobond,1.0
2160,alcocell,1.0
2161,alcofix,1.0
2162,alcoho,1.0
2163,alcohol,1525.0
2164,alcohol-related,1.0
2165,alcoholair,1.0
2166,alcoholavailable,1.0
2167,alcoholbeuty,1.0
2168,alcoholbeverage,1.0
2169,alcoholclean,1.0
2170,alcoholcontent,2.0
2171,alcoholcut,1.0
2172,alcoholefficient,1.0
2173,alcoholfrypan,1.0
2174,alcoholic,238.0
2175,alcoholicbeverage,1.0
2176,alcoholit,1.0
2177,alcohollamp,1.0
2178,alcoholmotor,2.0
2179,alcoholpart,1.0
2180,alcohols,2.0
2181,alcomax,1.0
2182,alcon,75.0
2183,alcopanel,2.0
2184,alcoscan,8.0
2185,alcot,1.0
2186,alcotex,1.0
2187,alcp,1.0
2188,alcthirst,1.0
2189,ald,32.0
2190,aldama,1.0
2191,aldashima,1.0
2192,aldc,2.0
2193,aldehyde,4.0
2194,alder,2.0
2195,aldh,2.0
2196,aldi,1.0
2197,aldo,2.0
2198,aldorf,1.0
2199,ale,1.0
2200,aleart,1.0
2201,alegre,1.0
2202,alegrium,1.0
2203,alengine,43.0
2204,aleo,1.0
2205,alere,1.0
2206,aleready,12.0
2207,alert,565.0
2208,alertloss,1.0
2209,alertmonitoring,1.0
2210,alertness,2.0
2211,alerts,1.0
2212,alertsuser,1.0
2213,ales,1.0
2214,alessandro,1.0
2215,aleurone,1.0
2216,alexa,1.0
2217,alexander,2.0
2218,alexandrite,1.0
2219,alfacalcidol,1.0
2220,alfalfa,13.0
2221,alfombras,1.0
2222,alfoscerate,3.0
2223,alfred,1.0
2224,alfree,1.0
2225,alfreeze,1.0
2226,alfressa,1.0
2227,alfrex,367.0
2228,alfrexfortified,1.0
2229,alfrexhighly,1.0
2230,alga,253.0
2231,algae,152.0
2232,algaebest,1.0
2233,algal,2.0
2234,algan,1.0
2235,algastench,1.0
2236,algc,1.0
2237,algcpe,1.0
2238,algentohome,1.0
2239,alger,1.0
2240,algeria,17.0
2241,algeriakeangnam,1.0
2242,algerian,16.0
2243,algeriangovernment,1.0
2244,algerium,14.0
2245,algery,1.0
2246,algier,14.0
2247,algiers,1.0
2248,algiersbelow,1.0
2249,alginate,6.0
2250,alginic,56.0
2251,alginine,2.0
2252,algorithm,742.0
2253,algorithmic,1.0
2254,algorithms,105.0
2255,algorithmsdifferentiated,1.0
2256,algorithmsgiving,1.0
2257,algorithmsupport,1.0
